
9236821,excluded,CD011431
21696587,excluded,CD011431
11380433,excluded,CD011431
10444878,excluded,CD011431
20065011,excluded,CD011431
19765788,excluded,CD011431
22720788,excluded,CD011431
15904775,excluded,CD011431
10489737,excluded,CD011431
10999091,excluded,CD011431
18719728,excluded,CD011431
10929047,excluded,CD011431
11781267,excluded,CD011431
12572958,excluded,CD011431
17543127,excluded,CD011431
20218482,excluded,CD011431
21796913,excluded,CD011431
19836683,excluded,CD011431
19399156,excluded,CD011431
21978238,excluded,CD011431
17135432,excluded,CD011431
22770130,excluded,CD011431
20025183,excluded,CD011431
10746389,excluded,CD011431
14516298,excluded,CD011431
18202438,excluded,CD011431
16862709,excluded,CD011431
11755428,excluded,CD011431
27407801,excluded,CD011431
19413207,excluded,CD011431
19407111,excluded,CD011431
19271402,excluded,CD011431
20554822,excluded,CD011431
21605401,excluded,CD011431
14510166,excluded,CD011431
23577630,excluded,CD011431
16931409,excluded,CD011431
17337962,excluded,CD011431
20973878,excluded,CD011431
22114867,excluded,CD011431
16483425,excluded,CD011431
17713633,excluded,CD011431
23608372,excluded,CD011431
9431947,excluded,CD011431
10696408,excluded,CD011431
14605156,excluded,CD011431
3041624,excluded,CD011431
12206045,excluded,CD011431
12950138,excluded,CD011431
18156732,excluded,CD011431
1761684,excluded,CD011431
21922236,excluded,CD011431
15821800,excluded,CD011431
21122128,excluded,CD011431
16048034,excluded,CD011431
9764322,excluded,CD011431
10862317,excluded,CD011431
9988333,excluded,CD011431
11716121,excluded,CD011431
12409392,excluded,CD011431
10900922,excluded,CD011431
7570824,excluded,CD011431
11251904,excluded,CD011431
9886191,excluded,CD011431
16813240,excluded,CD011431
17962153,excluded,CD011431
22898068,excluded,CD011431
18513771,excluded,CD011431
22443344,excluded,CD011431
16859025,excluded,CD011431
17259188,excluded,CD011431
11061627,excluded,CD011431
12454146,excluded,CD011431
15549388,excluded,CD011431
15007639,excluded,CD011431
12791059,excluded,CD011431
17401497,excluded,CD011431
16553923,excluded,CD011431
22302846,excluded,CD011431
11427610,excluded,CD011431
21700669,excluded,CD011431
12243234,excluded,CD011431
19635896,excluded,CD011431
21880972,excluded,CD011431
18298604,excluded,CD011431
22198787,excluded,CD011431
15591666,excluded,CD011431
22929630,excluded,CD011431
10463010,excluded,CD011431
11398664,excluded,CD011431
18799699,excluded,CD011431
17367480,excluded,CD011431
9002372,excluded,CD011431
15275520,excluded,CD011431
18297164,excluded,CD011431
18589463,excluded,CD011431
17175704,excluded,CD011431
15155979,excluded,CD011431
9373631,excluded,CD011431
9080879,excluded,CD011431
10983554,excluded,CD011431
11532200,excluded,CD011431
12387772,excluded,CD011431
12139227,excluded,CD011431
15066340,excluded,CD011431
16282293,excluded,CD011431
15969747,excluded,CD011431
15728862,excluded,CD011431
23472135,excluded,CD011431
19478249,excluded,CD011431
11191436,excluded,CD011431
18053347,excluded,CD011431
15361993,excluded,CD011431
10884866,excluded,CD011431
17006296,excluded,CD011431
19686072,excluded,CD011431
10928351,excluded,CD011431
23822515,excluded,CD011431
19564967,excluded,CD011431
15767635,excluded,CD011431
17506881,excluded,CD011431
18163135,excluded,CD011431
18827859,excluded,CD011431
23085326,excluded,CD011431
11487366,excluded,CD011431
12224568,excluded,CD011431
10203469,excluded,CD011431
9656392,excluded,CD011431
11716120,excluded,CD011431
11230422,excluded,CD011431
10444320,excluded,CD011431
8846490,excluded,CD011431
18038150,excluded,CD011431
18166801,excluded,CD011431
19930666,excluded,CD011431
19187517,excluded,CD011431
9582585,excluded,CD011431
12061980,excluded,CD011431
9861398,excluded,CD011431
15655012,excluded,CD011431
19416497,excluded,CD011431
20003378,excluded,CD011431
17244413,excluded,CD011431
8980591,excluded,CD011431
8266395,excluded,CD011431
17206113,excluded,CD011431
18441999,excluded,CD011431
18498626,excluded,CD011431
8653815,excluded,CD011431
17148078,excluded,CD011431
19173772,excluded,CD011431
19019233,excluded,CD011431
23721276,excluded,CD011431
11700187,excluded,CD011431
11205592,excluded,CD011431
10546844,excluded,CD011431
11423356,excluded,CD011431
18165483,excluded,CD011431
23805822,excluded,CD011431
16027061,excluded,CD011431
12596367,excluded,CD011431
14708867,excluded,CD011431
18524335,excluded,CD011431
12563774,excluded,CD011431
12078230,excluded,CD011431
18793410,excluded,CD011431
18541764,excluded,CD011431
